key,val_x,val_y
k,0.6830583194959734,0.6988190197186797
k,0.6830583194959734,0.4192391805464657
k,0.6830583194959734,0.8207745165963661
k,0.6830583194959734,0.2205435424978227
k,0.6830583194959734,0.5578275959527391
k,0.6830583194959734,0.8902550030713059
k,0.6830583194959734,0.4594026140081343
k,0.6830583194959734,0.19875117232286574
k,0.6830583194959734,0.4032363367296141
k,0.6830583194959734,0.8878174714810241
k,0.6830583194959734,0.0940853333475964
k,0.6830583194959734,0.8476605219384304
k,0.6830583194959734,0.6531026544037358
k,0.6830583194959734,0.5697488226544589
k,0.6830583194959734,0.6641125125324648
k,0.6830583194959734,0.361687054468214
k,0.6830583194959734,0.5126295807833727
k,0.6830583194959734,0.8951673943468137
k,0.6830583194959734,0.7996871096542832
k,0.6830583194959734,0.08253979405610667
k,0.6830583194959734,0.5371623730900277
k,0.6830583194959734,0.4592545100668101
k,0.013611495818754649,0.6988190197186797
k,0.013611495818754649,0.4192391805464657
k,0.013611495818754649,0.8207745165963661
k,0.013611495818754649,0.2205435424978227
k,0.013611495818754649,0.5578275959527391
k,0.013611495818754649,0.8902550030713059
k,0.013611495818754649,0.4594026140081343
k,0.013611495818754649,0.19875117232286574
k,0.013611495818754649,0.4032363367296141
k,0.013611495818754649,0.8878174714810241
k,0.013611495818754649,0.0940853333475964
k,0.013611495818754649,0.8476605219384304
k,0.013611495818754649,0.6531026544037358
k,0.013611495818754649,0.5697488226544589
k,0.013611495818754649,0.6641125125324648
k,0.013611495818754649,0.361687054468214
k,0.013611495818754649,0.5126295807833727
k,0.013611495818754649,0.8951673943468137
k,0.013611495818754649,0.7996871096542832
k,0.013611495818754649,0.08253979405610667
k,0.013611495818754649,0.5371623730900277
k,0.013611495818754649,0.4592545100668101
k,0.7668180677146388,0.6988190197186797
k,0.7668180677146388,0.4192391805464657
k,0.7668180677146388,0.8207745165963661
k,0.7668180677146388,0.2205435424978227
k,0.7668180677146388,0.5578275959527391
k,0.7668180677146388,0.8902550030713059
k,0.7668180677146388,0.4594026140081343
k,0.7668180677146388,0.19875117232286574
k,0.7668180677146388,0.4032363367296141
k,0.7668180677146388,0.8878174714810241
k,0.7668180677146388,0.0940853333475964
k,0.7668180677146388,0.8476605219384304
k,0.7668180677146388,0.6531026544037358
k,0.7668180677146388,0.5697488226544589
k,0.7668180677146388,0.6641125125324648
k,0.7668180677146388,0.361687054468214
k,0.7668180677146388,0.5126295807833727
k,0.7668180677146388,0.8951673943468137
k,0.7668180677146388,0.7996871096542832
k,0.7668180677146388,0.08253979405610667
k,0.7668180677146388,0.5371623730900277
k,0.7668180677146388,0.4592545100668101
k,0.44019872279270056,0.6988190197186797
k,0.44019872279270056,0.4192391805464657
k,0.44019872279270056,0.8207745165963661
k,0.44019872279270056,0.2205435424978227
k,0.44019872279270056,0.5578275959527391
k,0.44019872279270056,0.8902550030713059
k,0.44019872279270056,0.4594026140081343
k,0.44019872279270056,0.19875117232286574
k,0.44019872279270056,0.4032363367296141
k,0.44019872279270056,0.8878174714810241
k,0.44019872279270056,0.0940853333475964
k,0.44019872279270056,0.8476605219384304
k,0.44019872279270056,0.6531026544037358
k,0.44019872279270056,0.5697488226544589
k,0.44019872279270056,0.6641125125324648
k,0.44019872279270056,0.361687054468214
k,0.44019872279270056,0.5126295807833727
k,0.44019872279270056,0.8951673943468137
k,0.44019872279270056,0.7996871096542832
k,0.44019872279270056,0.08253979405610667
k,0.44019872279270056,0.5371623730900277
k,0.44019872279270056,0.4592545100668101
k,0.15569762766492012,0.6988190197186797
k,0.15569762766492012,0.4192391805464657
k,0.15569762766492012,0.8207745165963661
k,0.15569762766492012,0.2205435424978227
k,0.15569762766492012,0.5578275959527391
k,0.15569762766492012,0.8902550030713059
k,0.15569762766492012,0.4594026140081343
k,0.15569762766492012,0.19875117232286574
k,0.15569762766492012,0.4032363367296141
k,0.15569762766492012,0.8878174714810241
k,0.15569762766492012,0.0940853333475964
k,0.15569762766492012,0.8476605219384304
k,0.15569762766492012,0.6531026544037358
k,0.15569762766492012,0.5697488226544589
k,0.15569762766492012,0.6641125125324648
k,0.15569762766492012,0.361687054468214
k,0.15569762766492012,0.5126295807833727
k,0.15569762766492012,0.8951673943468137
k,0.15569762766492012,0.7996871096542832
k,0.15569762766492012,0.08253979405610667
k,0.15569762766492012,0.5371623730900277
k,0.15569762766492012,0.4592545100668101
k,0.2096643444530208,0.6988190197186797
k,0.2096643444530208,0.4192391805464657
k,0.2096643444530208,0.8207745165963661
k,0.2096643444530208,0.2205435424978227
k,0.2096643444530208,0.5578275959527391
k,0.2096643444530208,0.8902550030713059
k,0.2096643444530208,0.4594026140081343
k,0.2096643444530208,0.19875117232286574
k,0.2096643444530208,0.4032363367296141
k,0.2096643444530208,0.8878174714810241
k,0.2096643444530208,0.0940853333475964
k,0.2096643444530208,0.8476605219384304
k,0.2096643444530208,0.6531026544037358
k,0.2096643444530208,0.5697488226544589
k,0.2096643444530208,0.6641125125324648
k,0.2096643444530208,0.361687054468214
k,0.2096643444530208,0.5126295807833727
k,0.2096643444530208,0.8951673943468137
k,0.2096643444530208,0.7996871096542832
k,0.2096643444530208,0.08253979405610667
k,0.2096643444530208,0.5371623730900277
k,0.2096643444530208,0.4592545100668101
k,0.8005853333130164,0.6988190197186797
k,0.8005853333130164,0.4192391805464657
k,0.8005853333130164,0.8207745165963661
k,0.8005853333130164,0.2205435424978227
k,0.8005853333130164,0.5578275959527391
k,0.8005853333130164,0.8902550030713059
k,0.8005853333130164,0.4594026140081343
k,0.8005853333130164,0.19875117232286574
k,0.8005853333130164,0.4032363367296141
k,0.8005853333130164,0.8878174714810241
k,0.8005853333130164,0.0940853333475964
k,0.8005853333130164,0.8476605219384304
k,0.8005853333130164,0.6531026544037358
k,0.8005853333130164,0.5697488226544589
k,0.8005853333130164,0.6641125125324648
k,0.8005853333130164,0.361687054468214
k,0.8005853333130164,0.5126295807833727
k,0.8005853333130164,0.8951673943468137
k,0.8005853333130164,0.7996871096542832
k,0.8005853333130164,0.08253979405610667
k,0.8005853333130164,0.5371623730900277
k,0.8005853333130164,0.4592545100668101
k,0.14644791086038195,0.6988190197186797
k,0.14644791086038195,0.4192391805464657
k,0.14644791086038195,0.8207745165963661
k,0.14644791086038195,0.2205435424978227
k,0.14644791086038195,0.5578275959527391
k,0.14644791086038195,0.8902550030713059
k,0.14644791086038195,0.4594026140081343
k,0.14644791086038195,0.19875117232286574
k,0.14644791086038195,0.4032363367296141
k,0.14644791086038195,0.8878174714810241
k,0.14644791086038195,0.0940853333475964
k,0.14644791086038195,0.8476605219384304
k,0.14644791086038195,0.6531026544037358
k,0.14644791086038195,0.5697488226544589
k,0.14644791086038195,0.6641125125324648
k,0.14644791086038195,0.361687054468214
k,0.14644791086038195,0.5126295807833727
k,0.14644791086038195,0.8951673943468137
k,0.14644791086038195,0.7996871096542832
k,0.14644791086038195,0.08253979405610667
k,0.14644791086038195,0.5371623730900277
k,0.14644791086038195,0.4592545100668101
k,0.6961263223877139,0.6988190197186797
k,0.6961263223877139,0.4192391805464657
k,0.6961263223877139,0.8207745165963661
k,0.6961263223877139,0.2205435424978227
k,0.6961263223877139,0.5578275959527391
k,0.6961263223877139,0.8902550030713059
k,0.6961263223877139,0.4594026140081343
k,0.6961263223877139,0.19875117232286574
k,0.6961263223877139,0.4032363367296141
k,0.6961263223877139,0.8878174714810241
k,0.6961263223877139,0.0940853333475964
k,0.6961263223877139,0.8476605219384304
k,0.6961263223877139,0.6531026544037358
k,0.6961263223877139,0.5697488226544589
k,0.6961263223877139,0.6641125125324648
k,0.6961263223877139,0.361687054468214
k,0.6961263223877139,0.5126295807833727
k,0.6961263223877139,0.8951673943468137
k,0.6961263223877139,0.7996871096542832
k,0.6961263223877139,0.08253979405610667
k,0.6961263223877139,0.5371623730900277
k,0.6961263223877139,0.4592545100668101
y,0.3150318108486373,0.5642145425945349
y,0.3150318108486373,0.832601920789558
y,0.3150318108486373,0.4404516805910076
y,0.3150318108486373,0.8508661554834392
y,0.3150318108486373,0.26211499122566273
y,0.3150318108486373,0.5304703736985651
y,0.3150318108486373,0.0952869278772348
y,0.3150318108486373,0.5940915906756814
y,0.3150318108486373,0.9088104085829832
y,0.3150318108486373,0.7700070016432994
y,0.3150318108486373,0.0072573188692997
y,0.3150318108486373,0.11840731021704964
y,0.3150318108486373,0.2744485825486229
y,0.7011465416979958,0.5642145425945349
y,0.7011465416979958,0.832601920789558
y,0.7011465416979958,0.4404516805910076
y,0.7011465416979958,0.8508661554834392
y,0.7011465416979958,0.26211499122566273
y,0.7011465416979958,0.5304703736985651
y,0.7011465416979958,0.0952869278772348
y,0.7011465416979958,0.5940915906756814
y,0.7011465416979958,0.9088104085829832
y,0.7011465416979958,0.7700070016432994
y,0.7011465416979958,0.0072573188692997
y,0.7011465416979958,0.11840731021704964
y,0.7011465416979958,0.2744485825486229
y,0.7038374539857796,0.5642145425945349
y,0.7038374539857796,0.832601920789558
y,0.7038374539857796,0.4404516805910076
y,0.7038374539857796,0.8508661554834392
y,0.7038374539857796,0.26211499122566273
y,0.7038374539857796,0.5304703736985651
