key,val_x,val_y
n,0.7604251579320014,0.6229814476863849
n,0.7604251579320014,0.6399344737527574
n,0.7604251579320014,0.030519490351816007
n,0.7604251579320014,0.4905339878386416
n,0.7604251579320014,0.4384655981632706
n,0.7604251579320014,0.25462966940563114
n,0.7604251579320014,0.5638015009861463
n,0.7604251579320014,0.7232912320151623
n,0.7604251579320014,0.6458498230523325
n,0.7604251579320014,0.7069832048071453
n,0.7604251579320014,0.8142972412481715
n,0.7604251579320014,0.9483729768168341
n,0.7604251579320014,0.9631840595647084
n,0.7604251579320014,0.7515141966747891
n,0.10559617337540073,0.6229814476863849
n,0.10559617337540073,0.6399344737527574
n,0.10559617337540073,0.030519490351816007
n,0.10559617337540073,0.4905339878386416
n,0.10559617337540073,0.4384655981632706
n,0.10559617337540073,0.25462966940563114
n,0.10559617337540073,0.5638015009861463
n,0.10559617337540073,0.7232912320151623
n,0.10559617337540073,0.6458498230523325
n,0.10559617337540073,0.7069832048071453
n,0.10559617337540073,0.8142972412481715
n,0.10559617337540073,0.9483729768168341
n,0.10559617337540073,0.9631840595647084
n,0.10559617337540073,0.7515141966747891
n,0.3774008189907619,0.6229814476863849
n,0.3774008189907619,0.6399344737527574
n,0.3774008189907619,0.030519490351816007
n,0.3774008189907619,0.4905339878386416
n,0.3774008189907619,0.4384655981632706
n,0.3774008189907619,0.25462966940563114
n,0.3774008189907619,0.5638015009861463
n,0.3774008189907619,0.7232912320151623
n,0.3774008189907619,0.6458498230523325
n,0.3774008189907619,0.7069832048071453
n,0.3774008189907619,0.8142972412481715
n,0.3774008189907619,0.9483729768168341
n,0.3774008189907619,0.9631840595647084
n,0.3774008189907619,0.7515141966747891
n,0.2550107148572021,0.6229814476863849
n,0.2550107148572021,0.6399344737527574
n,0.2550107148572021,0.030519490351816007
n,0.2550107148572021,0.4905339878386416
n,0.2550107148572021,0.4384655981632706
n,0.2550107148572021,0.25462966940563114
n,0.2550107148572021,0.5638015009861463
n,0.2550107148572021,0.7232912320151623
n,0.2550107148572021,0.6458498230523325
n,0.2550107148572021,0.7069832048071453
n,0.2550107148572021,0.8142972412481715
n,0.2550107148572021,0.9483729768168341
n,0.2550107148572021,0.9631840595647084
n,0.2550107148572021,0.7515141966747891
n,0.5377893326685657,0.6229814476863849
n,0.5377893326685657,0.6399344737527574
n,0.5377893326685657,0.030519490351816007
n,0.5377893326685657,0.4905339878386416
n,0.5377893326685657,0.4384655981632706
n,0.5377893326685657,0.25462966940563114
n,0.5377893326685657,0.5638015009861463
n,0.5377893326685657,0.7232912320151623
n,0.5377893326685657,0.6458498230523325
n,0.5377893326685657,0.7069832048071453
n,0.5377893326685657,0.8142972412481715
n,0.5377893326685657,0.9483729768168341
n,0.5377893326685657,0.9631840595647084
n,0.5377893326685657,0.7515141966747891
n,0.32783682768200884,0.6229814476863849
n,0.32783682768200884,0.6399344737527574
n,0.32783682768200884,0.030519490351816007
n,0.32783682768200884,0.4905339878386416
n,0.32783682768200884,0.4384655981632706
n,0.32783682768200884,0.25462966940563114
n,0.32783682768200884,0.5638015009861463
n,0.32783682768200884,0.7232912320151623
