key,val_x,val_y
s,0.24592242768924,0.1965036183155071
s,0.24592242768924,0.045230880092718695
s,0.24592242768924,0.4912756940692041
s,0.24592242768924,0.3844708993442004
s,0.24592242768924,0.6165005624855362
s,0.24592242768924,0.7349702688757099
s,0.24592242768924,0.6847297363888788
s,0.24592242768924,0.16458303802133578
s,0.24592242768924,0.016588499818052438
s,0.24592242768924,0.5722407781176644
s,0.2689113141483868,0.1965036183155071
s,0.2689113141483868,0.045230880092718695
s,0.2689113141483868,0.4912756940692041
s,0.2689113141483868,0.3844708993442004
s,0.2689113141483868,0.6165005624855362
s,0.2689113141483868,0.7349702688757099
s,0.2689113141483868,0.6847297363888788
s,0.2689113141483868,0.16458303802133578
s,0.2689113141483868,0.016588499818052438
s,0.2689113141483868,0.5722407781176644
s,0.7164847897691936,0.1965036183155071
s,0.7164847897691936,0.045230880092718695
s,0.7164847897691936,0.4912756940692041
s,0.7164847897691936,0.3844708993442004
s,0.7164847897691936,0.6165005624855362
s,0.7164847897691936,0.7349702688757099
s,0.7164847897691936,0.6847297363888788
s,0.7164847897691936,0.16458303802133578
s,0.7164847897691936,0.016588499818052438
s,0.7164847897691936,0.5722407781176644
s,0.5118637108960689,0.1965036183155071
s,0.5118637108960689,0.045230880092718695
s,0.5118637108960689,0.4912756940692041
s,0.5118637108960689,0.3844708993442004
s,0.5118637108960689,0.6165005624855362
s,0.5118637108960689,0.7349702688757099
s,0.5118637108960689,0.6847297363888788
s,0.5118637108960689,0.16458303802133578
s,0.5118637108960689,0.016588499818052438
s,0.5118637108960689,0.5722407781176644
s,0.40816399042674,0.1965036183155071
s,0.40816399042674,0.045230880092718695
s,0.40816399042674,0.4912756940692041
s,0.40816399042674,0.3844708993442004
s,0.40816399042674,0.6165005624855362
s,0.40816399042674,0.7349702688757099
s,0.40816399042674,0.6847297363888788
s,0.40816399042674,0.16458303802133578
s,0.40816399042674,0.016588499818052438
s,0.40816399042674,0.5722407781176644
s,0.3021166732759696,0.1965036183155071
s,0.3021166732759696,0.045230880092718695
s,0.3021166732759696,0.4912756940692041
s,0.3021166732759696,0.3844708993442004
s,0.3021166732759696,0.6165005624855362
s,0.3021166732759696,0.7349702688757099
s,0.3021166732759696,0.6847297363888788
s,0.3021166732759696,0.16458303802133578
s,0.3021166732759696,0.016588499818052438
s,0.3021166732759696,0.5722407781176644
s,0.7898655951864482,0.1965036183155071
s,0.7898655951864482,0.045230880092718695
s,0.7898655951864482,0.4912756940692041
s,0.7898655951864482,0.3844708993442004
s,0.7898655951864482,0.6165005624855362
s,0.7898655951864482,0.7349702688757099
s,0.7898655951864482,0.6847297363888788
s,0.7898655951864482,0.16458303802133578
s,0.7898655951864482,0.016588499818052438
s,0.7898655951864482,0.5722407781176644
s,0.10336487880667866,0.1965036183155071
s,0.10336487880667866,0.045230880092718695
s,0.10336487880667866,0.4912756940692041
s,0.10336487880667866,0.3844708993442004
s,0.10336487880667866,0.6165005624855362
s,0.10336487880667866,0.7349702688757099
s,0.10336487880667866,0.6847297363888788
s,0.10336487880667866,0.16458303802133578
s,0.10336487880667866,0.016588499818052438
s,0.10336487880667866,0.5722407781176644
s,0.6705995046035501,0.1965036183155071
s,0.6705995046035501,0.045230880092718695
s,0.6705995046035501,0.4912756940692041
s,0.6705995046035501,0.3844708993442004
s,0.6705995046035501,0.6165005624855362
s,0.6705995046035501,0.7349702688757099
s,0.6705995046035501,0.6847297363888788
s,0.6705995046035501,0.16458303802133578
s,0.6705995046035501,0.016588499818052438
s,0.6705995046035501,0.5722407781176644
s,0.9391354021479332,0.1965036183155071
s,0.9391354021479332,0.045230880092718695
s,0.9391354021479332,0.4912756940692041
s,0.9391354021479332,0.3844708993442004
s,0.9391354021479332,0.6165005624855362
s,0.9391354021479332,0.7349702688757099
s,0.9391354021479332,0.6847297363888788
s,0.9391354021479332,0.16458303802133578
s,0.9391354021479332,0.016588499818052438
s,0.9391354021479332,0.5722407781176644
s,0.8720302212321182,0.1965036183155071
s,0.8720302212321182,0.045230880092718695
s,0.8720302212321182,0.4912756940692041
s,0.8720302212321182,0.3844708993442004
s,0.8720302212321182,0.6165005624855362
s,0.8720302212321182,0.7349702688757099
s,0.8720302212321182,0.6847297363888788
s,0.8720302212321182,0.16458303802133578
s,0.8720302212321182,0.016588499818052438
s,0.8720302212321182,0.5722407781176644
s,0.4156227733281045,0.1965036183155071
s,0.4156227733281045,0.045230880092718695
s,0.4156227733281045,0.4912756940692041
s,0.4156227733281045,0.3844708993442004
s,0.4156227733281045,0.6165005624855362
s,0.4156227733281045,0.7349702688757099
s,0.4156227733281045,0.6847297363888788
